ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5996121,2016,625,63600,121900,31800,25440,3180,0,19080,-58300
5996122,2016,504,42080,59175,29456,14728,5891.2,2945.6,11782.4,-17095
5996123,2016,247,118300,219700,402220,281554,40222,80444,160888,-101400
5996125,2016,798,58170,99720,209412,167529.6,NA,41882.4,83764.8,-41550
5996126,2016,939,13280,9960,49136,39308.8,4913.6,9827.2,29481.6,3320
5996127,2016,969,49770,85320,228942,160259.4,45788.4,45788.4,91576.8,-35550
5996128,2016,172,148480,71920,296960,207872,89088,89088,178176,76560
5996129,2016,480,9000,8000,31500,25200,12600,6300,18900,1000
5996130,2016,592,56560,78780,5656,3959.2,1131.2,-565.6,0,-22220
5996131,2016,224,70200,101790,273780,136890,109512,27378,164268,-31590
5996132,2016,406,156060,294780,31212,24969.6,3121.2,6242.4,6242.4,-138720
5996134,2016,240,53300,23985,186550,130585,74620,-18655,0,29315
5996135,2016,255,334200,164315,701820,421092,70182,210546,140364,169885
5996137,2016,376,34080,16685,61344,30672,12268.8,6134.4,12268.8,17395
5996138,2016,356,60480,28350,199584,139708.8,19958.4,79833.6,39916.8,32130
5996139,2016,179,38280,17545,3828,2296.8,1531.2,765.6,1531.2,20735
5996140,2016,501,219600,210450,988200,494100,296460,0,197640,9150
5996141,2016,101,74480,32585,89376,53625.6,8937.6,8937.6,53625.6,41895
5996142,2016,678,271050,528200,243945,170761.5,24394.5,-24394.5,0,-257150
5996143,2016,458,174300,255225,331170,264936,33117,66234,132468,-80925
5996144,2016,637,14760,14350,17712,12398.4,1771.2,0,3542.4,410
5996145,2016,267,326000,158925,1369200,958440,410760,273840,821520,167075
5996146,2016,752,262080,507780,1153152,922521.6,576576,0,230630.4,-245700
5996147,2016,78,7050,3290,34545,13818,13818,3454.5,20727,3760
5996148,2016,257,79740,75310,350856,175428,35085.6,70171.2,70171.2,4430
5996149,2016,267,104060,198660,72842,43705.2,7284.2,-7284.2,0,-94600
5996150,NA,468,36800,34500,180320,144256,54096,-18032,0,2300
5996152,2016,457,50400,23625,221760,177408,88704,22176,133056,26775
5996153,2016,197,20400,29580,24480,12240,4896,0,4896,-9180
5996155,2016,802,56520,70650,113040,67824,45216,0,67824,-14130
5996156,2016,350,104160,95480,354144,177072,70828.8,106243.2,141657.6,8680
5996158,2016,301,90000,177000,315000,220500,94500,0,63000,-87000
5996160,2016,659,92800,41760,83520,NA,33408,16704,16704,51040
5996161,2016,123,111360,109040,100224,50112,20044.8,20044.8,40089.6,2320
5996163,2016,58,75040,140700,45024,22512,13507.2,0,27014.4,-65660
5996164,2016,503,26250,22500,105000,52500,31500,31500,21000,3750
5996165,2016,916,29350,46960,44025,35220,13207.5,4402.5,8805,-17610
5996166,2016,193,45600,66120,145920,102144,43776,43776,29184,-20520
5996167,2016,481,576000,852480,1324800,927360,662400,529920,529920,-276480
5996168,2016,154,612480,602910,1837440,1469952,551232,-183744,0,9570
5996169,2016,464,258300,509220,1084860,433944,325458,433944,216972,-250920
5996170,2016,465,557250,549820,668700,401220,133740,66870,267480,7430
5996171,2016,377,214800,415280,537000,375900,161100,161100,322200,-200480
5996172,2016,717,426150,208340,1150605,920484,460242,460242,690363,217810
5996173,2016,431,1280,1680,6144,4915.2,614.4,614.4,3686.4,-400
5996174,2016,680,488000,956480,732000,512400,292800,146400,292800,-468480
5996176,2016,792,103920,199180,311760,124704,62352,62352,62352,-95260
5996177,2016,662,76320,66780,282384,225907.2,56476.8,0,169430.4,9540
5996178,2016,181,333000,647500,1431900,572760,572760,286380,572760,-314500
5996179,2016,729,52960,24825,52960,31776,21184,-5296,0,28135
5996180,2016,667,16000,18000,14400,5760,4320,5760,NA,-2000
5996181,2016,503,516000,507400,2580000,2064000,774000,516000,516000,8600
5996182,2016,888,191400,281880,459360,229680,45936,-45936,0,-90480
5996185,2016,821,27600,39330,19320,9660,3864,-1932,0,-11730
5996186,2016,298,124800,118560,287040,200928,86112,114816,172224,6240
5996187,2016,864,37980,71740,26586,21268.8,10634.4,5317.2,15951.6,-33760
5996189,2016,431,13000,18525,3900,1950,1170,-390,0,-5525
5996190,2016,805,129600,61560,77760,38880,23328,31104,31104,68040
5996192,2016,70,96800,137940,425920,298144,127776,85184,255552,-41140
5996193,2016,829,507600,249570,2284200,913680,456840,0,1370520,258030
5996194,2016,232,28920,26510,138816,83289.6,69408,0,55526.4,2410
5996196,2016,333,51200,24800,250880,125440,100352,50176,100352,26400
5996197,2016,751,44640,87420,35712,17856,17856,7142.4,14284.8,-42780
5996199,2016,326,255320,375615,817024,408512,408512,326809.6,163404.8,-120295
5996200,2016,198,35920,26940,129312,77587.2,12931.2,12931.2,77587.2,8980
5996202,2016,275,34080,56800,160176,80088,64070.4,48052.8,64070.4,-22720
5996203,2016,632,91560,167860,54936,21974.4,16480.8,21974.4,10987.2,-76300
5996204,2016,327,301700,594780,241360,96544,120680,-24136,0,-293080
5996205,2016,547,2940,NA,8526,3410.4,1705.2,1705.2,1705.2,-735
5996206,2016,625,47250,45360,231525,92610,46305,92610,92610,NA
5996208,2016,339,57960,106260,NA,113022,67813.2,90417.6,45208.8,-48300
5996209,2016,438,78800,76830,291560,233248,29156,116624,58312,1970
5996210,2016,62,49600,44640,153760,123008,76880,61504,61504,4960
5996211,2016,678,286000,280500,1172600,586300,351780,351780,703560,5500
5996213,2016,975,8730,3880,35793,21475.8,14317.2,10737.9,21475.8,4850
5996214,2016,716,500400,738090,800640,320256,80064,-80064,0,-237690
5996215,2016,525,354150,173140,602055,421438.5,240822,-60205.5,0,181010
5996216,2016,67,49260,41050,231522,115761,46304.4,0,46304.4,8210
5996217,2016,391,2280,3800,7296,4377.6,1459.2,729.6,1459.2,-1520
5996218,2016,84,23220,41280,58050,34830,29025,-5805,0,-18060
5996219,2016,329,114600,225380,45840,36672,4584,13752,9168,-110780
5996222,2016,377,43920,36600,79056,39528,23716.8,31622.4,47433.6,7320
5996223,2016,480,1110,370,5106,3063.6,1531.8,1531.8,NA,740
5996225,2016,418,19620,24525,15696,7848,4708.8,6278.4,6278.4,-4905
5996226,2016,331,23440,35160,86728,43364,26018.4,8672.8,17345.6,-11720
5996227,2016,854,37200,36580,186000,74400,18600,37200,37200,620
5996231,2016,69,157640,304020,772436,308974.4,386218,0,308974.4,-146380
5996232,2016,157,448800,661980,1077120,538560,538560,215424,646272,-213180
5996233,2016,450,7140,12240,22134,15493.8,8853.6,0,4426.8,-5100
5996234,2016,524,41360,56400,53768,43014.4,5376.8,16130.4,10753.6,-15040
5996235,2016,610,483700,715185,1402730,841638,140273,140273,561092,-231485
5996236,2016,684,87900,123060,26370,21096,7911,0,5274,-35160
5996237,2016,554,36560,31990,3656,1462.4,1096.8,-365.6,0,4570
5996238,2016,821,104160,47740,385392,231235.2,77078.4,115617.6,154156.8,56420
5996239,2016,731,21120,18480,95040,66528,9504,-9504,0,2640
5996241,2016,436,NA,10110,83576,50145.6,33430.4,8357.6,16715.2,16850
5996242,2016,999,106080,203320,84864,42432,16972.8,33945.6,50918.4,-97240
5996243,2016,325,41400,58995,194580,136206,38916,19458,116748,-17595
5996244,2016,949,92260,85670,166068,83034,49820.4,66427.2,33213.6,6590
5996245,2016,478,164800,239475,280160,168096,140080,112064,168096,-74675
5996246,2016,463,183050,355640,768810,615048,76881,0,153762,-172590
5996248,2016,360,14040,5850,33696,16848,3369.6,0,13478.4,8190
5996249,2016,492,45750,67710,150975,75487.5,45292.5,-15097.5,0,-21960
5996250,2016,453,190120,91665,475300,332710,142590,142590,95060,98455
5996251,2016,106,117300,164220,211140,84456,105570,42228,42228,-46920
5996252,2016,629,222080,430280,532992,319795.2,106598.4,159897.6,106598.4,-208200
5996253,NA,588,79680,69720,350592,175296,105177.6,140236.8,210355.2,9960
5996254,2016,181,195440,94230,859936,515961.6,343974.4,257980.8,171987.2,101210
5996255,2016,539,103950,100980,83160,49896,41580,-8316,0,2970
5996257,2016,499,463650,227610,463650,185460,231825,139095,92730,236040
5996258,2016,819,1800,750,180,108,72,72,72,1050
5996260,2016,281,222000,429200,466200,NA,233100,93240,93240,-207200
5996262,2016,516,2640,1155,2112,1478.4,1056,633.6,422.4,1485
5996265,2016,695,22120,10665,106176,53088,21235.2,21235.2,42470.4,11455
5996266,2016,399,24480,11730,66096,39657.6,13219.2,0,26438.4,12750
5996267,2016,459,521600,256725,NA,1716064,735456,245152,980608,264875
5996268,2016,664,154050,300200,631605,505284,315802.5,252642,378963,-146150
5996270,2016,842,NA,140000,320320,192192,160160,32032,128128,5600
5996271,2016,79,170240,164920,NA,153216,51072,25536,102144,5320
5996272,2016,390,374880,550605,1012176,607305.6,303652.8,404870.4,202435.2,-175725
5996273,2016,193,303750,299700,1184625,473850,592312.5,473850,236925,4050
5996275,2016,308,101920,149940,152880,91728,76440,45864,91728,-48020
5996276,2016,1000,483600,475540,1692600,1184820,169260,338520,677040,8060
5996277,2016,799,98040,134805,68628,34314,20588.4,-6862.8,0,-36765
5996278,2016,453,63720,58410,254880,178416,25488,101952,50976,5310
5996279,2016,404,21440,30150,79328,55529.6,15865.6,-7932.8,0,-8710
5996280,2016,295,161100,157520,177210,70884,35442,17721,70884,3580
5996282,2016,740,4600,8740,2300,920,1150,460,920,-4140
5996284,2016,346,532800,1052280,159840,79920,31968,47952,63936,-519480
5996287,2016,499,47000,89300,75200,45120,15040,0,45120,-42300
5996288,2016,886,20520,6840,34884,13953.6,6976.8,6976.8,20930.4,13680
5996289,2016,923,1170,1560,1287,772.2,514.8,386.1,772.2,-390
5996291,2016,742,65100,121520,123690,86583,24738,24738,74214,-56420
5996292,2016,366,259500,256040,1167750,583875,233550,233550,467100,3460
5996294,2016,728,14220,11850,63990,31995,6399,25596,12798,2370
5996295,2016,227,122430,237440,465234,325663.8,46523.4,93046.8,186093.6,-115010
5996297,2016,835,130650,60970,326625,195975,130650,0,195975,69680
5996299,2016,35,68500,98640,89050,53430,8905,26715,53430,-30140
5996300,2016,985,9680,13200,24200,14520,7260,7260,14520,-3520
5996303,2016,271,520650,768960,2186730,1312038,1093365,-218673,0,-248310
5996304,2016,103,347400,170805,486360,291816,97272,97272,291816,176595
5996305,2016,428,572600,846630,2233140,1786512,669942,893256,1339884,-274030
5996307,2016,326,146700,71720,586800,352080,58680,234720,117360,74980
5996309,2016,839,12480,5200,6240,3744,1872,0,2496,7280
5996310,2016,842,224400,330990,628320,376992,251328,251328,125664,-106590
5996311,2016,537,55200,50600,259440,207552,129720,51888,103776,4600
5996312,2016,686,354000,346920,955800,477900,286740,382320,191160,7080
5996313,2016,292,365640,714660,585024,468019.2,117004.8,117004.8,234009.6,-349020
5996315,2016,276,148500,140250,14850,10395,7425,-1485,0,8250
5996316,2016,913,175200,167900,332880,133152,33288,33288,199728,7300
5996317,2016,944,493500,243225,2270100,1362060,1135050,454020,454020,250275
5996318,2016,407,87120,79860,313632,NA,62726.4,0,62726.4,7260
5996319,2016,44,210760,402360,800888,480532.8,80088.8,240266.4,320355.2,-191600
5996320,2016,576,164400,323320,641160,256464,64116,128232,128232,-158920
5996321,2016,744,452400,221850,633360,380016,126672,190008,380016,230550
5996322,2016,720,156150,152680,687060,412236,274824,137412,137412,3470
5996323,2016,713,254100,246840,533610,320166,160083,0,213444,7260
5996324,2016,312,34560,16320,51840,25920,5184,20736,20736,18240
5996325,2016,813,18500,29600,86950,43475,8695,26085,17390,-11100
5996326,2016,722,24540,40900,88344,NA,8834.4,-8834.4,0,-16360
5996327,2016,201,49840,24030,164472,131577.6,16447.2,32894.4,98683.2,25810
5996329,2016,614,333200,328440,466480,326536,93296,186592,279888,4760
5996331,2016,578,5280,7740,6864,5491.2,2745.6,1372.8,2745.6,-2460
5996332,2016,942,144240,138230,346176,276940.8,34617.6,69235.2,69235.2,6010
5996333,2016,84,32280,13450,106524,85219.2,31957.2,10652.4,21304.8,18830
5996334,2016,678,403680,790540,1170672,702403.2,351201.6,0,468268.8,-386860
5996335,2016,371,70080,102930,287328,201129.6,114931.2,0,57465.6,-32850
5996336,2016,953,NA,98280,282240,169344,112896,0,56448,-31080
5996337,2016,548,104160,100440,249984,174988.8,49996.8,99993.6,99993.6,3720
5996338,2016,556,79740,112965,326934,130773.6,65386.8,98080.2,196160.4,-33225
5996339,2016,245,2800,5200,7840,3136,2352,3136,3136,-2400
5996341,2016,586,92850,86660,371400,297120,37140,111420,222840,6190
5996342,2016,712,158760,231525,492156,196862.4,49215.6,98431.2,196862.4,-72765
5996343,2016,507,90500,133035,380100,304080,114030,76020,76020,-42535
5996344,2016,361,172000,251550,688000,481600,206400,NA,137600,-79550
5996345,2016,110,357300,174680,285840,200088,85752,57168,57168,182620
5996346,2016,545,171720,166950,497988,348591.6,149396.4,99597.6,298792.8,4770
5996348,2016,329,61650,115080,141795,56718,42538.5,14179.5,28359,-53430
5996349,2016,275,205260,298560,862092,689673.6,86209.2,0,517255.2,-93300
5996351,2016,405,368480,542850,994896,696427.2,397958.4,-99489.6,0,-174370
5996352,2016,640,209370,299100,669984,334992,267993.6,133996.8,401990.4,-89730
5996353,2016,199,28200,52640,19740,11844,9870,7896,11844,-24440
5996354,2016,946,109680,NA,493560,246780,49356,0,296136,4570
5996355,2016,761,53900,24255,102410,51205,51205,20482,40964,29645
5996357,2016,993,93380,173420,392196,156878.4,196098,-39219.6,0,-80040
5996358,2016,797,32100,59920,150870,120696,15087,45261,30174,-27820
5996359,2016,815,166500,321900,299700,209790,149850,NA,59940,-155400
5996360,2016,518,62880,61570,138336,96835.2,13833.6,-13833.6,0,1310
5996361,2016,183,22860,21590,4572,3200.4,2286,457.2,1828.8,1270
5996362,2016,203,55500,107300,138750,83250,55500,0,55500,-51800
5996364,2016,334,481800,946080,1445400,1011780,578160,-144540,0,-464280
5996365,2016,53,10080,9520,31248,15624,9374.4,0,12499.2,560
5996366,2016,304,369180,180195,959868,383947.2,95986.8,0,575920.8,188985
5996367,2016,100,60480,29520,133056,106444.8,39916.8,53222.4,26611.2,30960
5996368,2016,735,11250,4500,31500,12600,6300,12600,12600,6750
5996371,2016,841,88320,172960,229632,160742.4,91852.8,-22963.2,0,-84640
5996373,2016,233,50880,24380,81408,56985.6,16281.6,32563.2,48844.8,26500
5996374,2016,909,188500,90625,NA,241280,90480,0,120640,97875
5996375,2016,478,61500,30340,116850,70110,35055,-11685,0,31160
5996376,2016,903,144150,201810,504525,252262.5,201810,151357.5,302715,NA
5996377,2016,642,31990,41130,131159,104927.2,65579.5,52463.6,26231.8,-9140
5996378,2016,587,62400,92040,249600,199680,24960,-24960,0,-29640
5996380,2016,298,NA,265550,650880,520704,260352,130176,260352,5650
5996381,2016,912,20600,18540,90640,54384,27192,27192,18128,2060
5996383,2016,694,79950,37310,271830,190281,27183,NA,163098,42640
5996384,2016,315,86730,82600,286209,171725.4,143104.5,114483.6,171725.4,4130
5996385,2016,59,22120,21330,26544,21235.2,10617.6,2654.4,10617.6,790
5996387,2016,173,249600,369720,124800,62400,12480,49920,74880,-120120
5996388,2016,76,174800,332120,157320,78660,31464,31464,62928,-157320
5996389,2016,714,10220,14235,34748,20848.8,17374,10424.4,13899.2,-4015
5996390,2016,500,19560,17930,41076,20538,20538,0,24645.6,1630
5996391,2016,699,41250,20250,86625,43312.5,43312.5,0,34650,21000
5996392,2016,581,176040,339040,809784,323913.6,80978.4,242935.2,485870.4,-163000
5996394,2016,511,10890,3630,2178,1524.6,435.6,-217.8,0,7260
5996395,2016,891,92680,86060,176092,105655.2,35218.4,17609.2,35218.4,6620
5996396,2016,624,71680,100800,329728,197836.8,65945.6,-32972.8,0,-29120
5996397,2016,651,143520,207000,645840,387504,64584,193752,129168,-63480
5996398,2016,231,18480,13860,1848,739.2,924,0,369.6,4620
5996399,2016,355,259280,500040,959336,575601.6,191867.2,NA,191867.2,-240760
5996400,2016,997,206360,403340,20636,10318,10318,-2063.6,0,-196980
5996401,2016,242,172440,81430,586296,469036.8,234518.4,117259.2,234518.4,91010
5996402,2016,790,65610,29160,216513,108256.5,86605.2,0,129907.8,36450
5996403,2016,759,144000,268800,43200,21600,17280,4320,25920,-124800
5996404,2016,803,8880,12765,44400,31080,17760,0,17760,-3885
5996405,2016,88,54240,45200,260352,208281.6,78105.6,104140.8,NA,9040
5996406,2016,754,31860,15045,136998,82198.8,13699.8,54799.2,27399.6,16815
5996408,2016,201,58050,56760,243810,170667,48762,24381,97524,1290
5996409,2016,945,111210,107840,511566,358096.2,255783,51156.6,204626.4,3370
5996410,2016,543,151200,147840,90720,45360,18144,9072,36288,3360
5996411,2016,387,101400,141960,263640,131820,79092,105456,52728,-40560
5996412,2016,277,400400,394240,800800,640640,400400,-80080,0,6160
5996413,2016,882,93660,44600,112392,44956.8,56196,0,22478.4,49060
5996414,2016,60,113000,221480,474600,237300,47460,-47460,0,-108480
5996415,2016,35,20000,9375,68000,34000,13600,0,27200,10625
5996417,2016,948,114800,218120,241080,192864,120540,48216,48216,-103320
5996419,2016,908,61500,89175,295200,177120,147600,29520,59040,-27675
5996420,2016,61,39000,18525,15600,9360,7800,4680,6240,20475
5996421,NA,951,128800,251160,540960,324576,216384,162288,216384,-122360
5996422,2016,109,16200,23400,56700,28350,28350,17010,11340,-7200
5996423,2016,498,18000,30000,5400,2700,2160,0,2160,-12000
5996424,2016,508,135450,198660,514710,411768,102942,51471,205884,-63210
5996426,2016,140,88800,42180,435120,174048,217560,130536,261072,46620
5996427,2016,653,57600,48000,161280,64512,32256,-16128,0,9600
5996430,2016,685,50100,45090,50100,20040,10020,0,10020,5010
5996431,2016,776,106920,49005,395604,316483.2,118681.2,0,79120.8,57915
5996432,2016,327,85540,157920,NA,98371,19674.2,39348.4,39348.4,-72380
5996433,2016,49,309600,452790,123840,86688,61920,37152,49536,-143190
5996434,2016,452,233100,113220,442890,221445,221445,44289,265734,119880
5996435,2016,622,199600,97305,299400,149700,59880,119760,179640,102295
5996436,2016,361,11310,22040,36192,14476.8,14476.8,-3619.2,0,-10730
5996437,2016,806,282000,277300,930600,744480,465300,279180,372240,4700
5996438,2016,775,175500,86580,789750,315900,315900,-78975,0,88920
5996439,2016,173,76860,145180,253638,177546.6,126819,76091.4,101455.2,-68320
5996440,2016,790,177000,84075,690300,414180,138060,0,138060,92925
5996442,2016,42,38200,30560,80220,56154,32088,-8022,0,7640
5996443,2016,205,325600,643060,1269840,1015872,507936,-126984,0,-317460
5996444,2016,953,101310,46050,496419,347493.3,248209.5,148925.7,198567.6,55260
5996445,2016,101,100500,192960,201000,160800,40200,40200,120600,-92460
5996446,2016,281,460350,225990,1104840,773388,331452,-110484,0,234360
5996447,2016,735,14250,14250,25650,20520,5130,0,10260,0
5996448,2016,923,460600,454020,1704220,852110,170422,340844,1022532,6580
5996449,2016,995,42800,37450,196880,118128,19688,-19688,0,5350
5996450,2016,717,65280,63240,52224,31334.4,15667.2,10444.8,20889.6,2040
5996452,2016,91,293100,283330,498270,348789,249135,0,199308,9770
5996455,2016,861,73760,69150,354048,212428.8,106214.4,106214.4,70809.6,4610
5996457,2016,869,28480,27590,65504,32752,19651.2,6550.4,13100.8,890
5996458,2016,741,250640,245820,175448,87724,17544.8,0,105268.8,4820
5996459,2016,358,81120,148720,373152,223891.2,149260.8,111945.6,223891.2,-67600
5996461,2016,683,448800,439450,628320,376992,251328,62832,125664,9350
