ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例
5993801,2014,5550,商业服务业,湖南,农民专业合作社,自然人,0.96
5993209,2009,4570,交通运输业,江西,有限责任公司,企业法人,0.74
5985088,2006,2910,社区服务,湖南,NA,企业法人,0.89
5992580,2013,6450,社区服务,福建,合伙企业,企业法人,0.94
5981604,2002,7290,服务业,山东,有限责任公司,自然人,0.53
5979328,2002,8990,社区服务,福建,股份有限公司,企业法人,0.88
5993667,2003,8350,服务业,江西,合伙企业,企业法人,0.55
5980885,2000,2400,工业,山东,有限责任公司,企业法人,0.76
5980829,2009,9350,工业,广西,股份有限公司,企业法人,0.92
5978978,2006,600,商业服务业,湖南,合伙企业,企业法人,0.95
5980750,2001,5300,工业,湖北,集体所有制企业,企业法人,0.56
5995802,2008,3290,服务业,湖北,农民专业合作社,企业法人,0.87
5986521,2014,3000,工业,江西,农民专业合作社,自然人,0.66
5993562,2009,3120,交通运输业,江西,农民专业合作社,自然人,0.85
5983689,2008,4730,社区服务,广西,合伙企业,自然人,0.57
5978446,2006,7840,商业服务业,广西,股份有限公司,企业法人,0.55
5992362,2014,9030,社区服务,广东,合伙企业,企业法人,0.73
5985652,2009,2160,交通运输业,湖南,股份有限公司,企业法人,0.75
5991415,2008,4980,工业,山东,股份有限公司,自然人,0.62
5995760,2003,3750,商业服务业,湖南,集体所有制企业,企业法人,0.85
5989275,2001,4430,交通运输业,江西,有限责任公司,自然人,0.9
5996580,2009,2220,交通运输业,湖北,有限责任公司,自然人,0.68
5996272,2000,7810,社区服务,广西,农民专业合作社,企业法人,0.9
5996431,2013,8910,商业服务业,湖北,有限责任公司,自然人,0.66
5990819,2000,2980,工业,广西,有限责任公司,自然人,0.98
5987924,2009,8850,商业服务业,湖北,集体所有制企业,企业法人,0.84
5989002,2004,4420,商业服务业,山东,集体所有制企业,自然人,0.52
5999684,2001,5670,交通运输业,广西,农民专业合作社,自然人,0.91
5988819,2008,3570,社区服务,福建,股份有限公司,企业法人,0.56
5990384,2008,9460,工业,福建,集体所有制企业,自然人,1
5978602,2004,1960,商业服务业,NA,股份有限公司,企业法人,0.65
5980881,2004,8900,交通运输业,江西,集体所有制企业,企业法人,0.63
5998763,2002,9720,社区服务,江西,有限责任公司,企业法人,0.94
5983562,2012,3690,服务业,江西,合伙企业,自然人,0.7
5986291,2014,5290,商业服务业,湖北,有限责任公司,企业法人,0.98
5982077,2000,3020,工业,福建,股份有限公司,自然人,0.95
5991674,2002,6690,交通运输业,江西,有限责任公司,企业法人,0.88
5991083,2010,4280,交通运输业,江西,集体所有制企业,自然人,0.97
5991232,2005,4980,交通运输业,NA,合伙企业,企业法人,0.88
5998955,2013,1760,交通运输业,湖北,股份有限公司,企业法人,0.99
5990429,2009,7270,社区服务,广西,农民专业合作社,企业法人,0.55
5984045,2014,4050,社区服务,福建,有限责任公司,自然人,0.76
5992086,2002,1780,服务业,湖北,股份有限公司,企业法人,0.92
5980800,2013,4360,工业,广东,农民专业合作社,企业法人,0.93
5995151,2003,8800,社区服务,福建,集体所有制企业,自然人,0.86
5991065,2012,1410,零售业,江西,合伙企业,自然人,0.89
5992761,2011,8480,社区服务,江西,集体所有制企业,自然人,0.78
5991552,2011,5870,社区服务,广东,农民专业合作社,自然人,0.65
5988749,2012,4660,服务业,广东,集体所有制企业,企业法人,0.94
5999594,2003,1910,工业,广西,有限责任公司,企业法人,0.6
5984885,2014,1160,交通运输业,广西,集体所有制企业,自然人,0.87
5982356,2005,8210,零售业,福建,股份有限公司,企业法人,NA
5999027,2001,NA,商业服务业,江西,有限责任公司,企业法人,0.72
5996561,2001,700,工业,湖南,集体所有制企业,企业法人,0.95
5985499,2006,4220,社区服务,福建,合伙企业,企业法人,0.9
5992662,2007,510,零售业,湖南,农民专业合作社,自然人,0.73
5985792,2001,4050,零售业,山东,有限责任公司,企业法人,0.88
5994253,2005,4050,交通运输业,福建,有限责任公司,自然人,0.72
5979471,2009,700,社区服务,广西,股份有限公司,自然人,0.9
5988323,2008,1420,商业服务业,江西,有限责任公司,企业法人,0.77
5991374,2010,430,商业服务业,山东,合伙企业,企业法人,0.67
5984477,2009,180,服务业,山东,有限责任公司,企业法人,0.95
5997532,2008,1630,工业,江西,集体所有制企业,自然人,0.9
5986308,2010,1330,社区服务,广西,股份有限公司,企业法人,0.59
5980492,2007,9900,交通运输业,山东,合伙企业,企业法人,0.94
5980738,2012,8630,商业服务业,湖南,集体所有制企业,自然人,0.99
5986757,2000,5400,交通运输业,湖北,股份有限公司,自然人,0.66
5998093,2007,1160,社区服务,山东,股份有限公司,企业法人,0.97
5980487,2006,7300,商业服务业,福建,合伙企业,企业法人,0.9
5992655,2008,7830,工业,山东,集体所有制企业,自然人,0.91
5985067,2002,7860,商业服务业,广东,股份有限公司,自然人,0.78
5996337,2009,3720,交通运输业,福建,有限责任公司,自然人,0.62
5993904,2002,7030,社区服务,广东,集体所有制企业,自然人,0.76
5984010,2004,460,社区服务,山东,农民专业合作社,自然人,0.72
5992716,2009,3320,交通运输业,广东,农民专业合作社,自然人,0.92
5995454,2001,5130,工业,江西,股份有限公司,自然人,0.73
5985583,2012,550,工业,湖南,合伙企业,企业法人,0.65
5989759,2001,8670,商业服务业,湖南,有限责任公司,企业法人,0.59
5998001,2007,8870,社区服务,福建,合伙企业,企业法人,1
5981127,2000,6270,工业,湖南,合伙企业,自然人,0.53
5978068,2009,8580,商业服务业,山东,股份有限公司,企业法人,0.72
5978333,2002,5160,服务业,广东,有限责任公司,自然人,0.57
5984183,2003,6590,交通运输业,江西,农民专业合作社,自然人,0.97
5998662,2010,9070,交通运输业,广东,集体所有制企业,企业法人,0.56
5997736,2007,9200,交通运输业,山东,股份有限公司,企业法人,0.61
5978693,2014,9580,服务业,江西,合伙企业,企业法人,1
5991622,2009,4780,商业服务业,湖北,集体所有制企业,企业法人,0.86
5989206,2013,2320,零售业,福建,有限责任公司,企业法人,0.56
5981597,2002,6510,服务业,湖北,合伙企业,自然人,0.72
5997442,2012,9190,商业服务业,江西,集体所有制企业,自然人,0.83
5990886,2010,2910,零售业,湖南,有限责任公司,自然人,0.62
5994463,2006,4760,商业服务业,江西,合伙企业,自然人,0.68
5980867,2007,380,服务业,湖南,集体所有制企业,自然人,0.85
5998661,2002,6710,交通运输业,江西,农民专业合作社,自然人,0.64
5979497,2002,5030,零售业,福建,股份有限公司,自然人,0.94
5996715,2013,260,社区服务,湖北,农民专业合作社,企业法人,0.86
5982587,2008,4590,交通运输业,山东,集体所有制企业,自然人,0.93
5983916,2009,6970,交通运输业,广西,合伙企业,自然人,0.9
5990185,2007,3770,零售业,江西,农民专业合作社,自然人,0.69
5993762,2013,520,工业,福建,合伙企业,企业法人,0.67
5980133,NA,9040,服务业,江西,有限责任公司,自然人,0.6
5982166,2007,2060,社区服务,江西,合伙企业,自然人,0.97
5995945,2011,7990,零售业,福建,农民专业合作社,自然人,0.85
5981999,2012,8990,交通运输业,福建,有限责任公司,企业法人,0.54
5985664,2013,2840,交通运输业,广西,集体所有制企业,自然人,0.7
5986501,2008,3590,零售业,福建,农民专业合作社,企业法人,0.83
5978876,2007,1400,社区服务,山东,合伙企业,自然人,0.89
5994339,2010,720,社区服务,江西,集体所有制企业,自然人,0.84
5989799,2007,3010,零售业,山东,集体所有制企业,自然人,0.59
5986494,2001,1700,服务业,江西,农民专业合作社,NA,0.76
5996803,2000,5340,交通运输业,江西,集体所有制企业,自然人,0.6
5992316,2011,5220,服务业,福建,农民专业合作社,企业法人,0.54
5991461,2000,5170,交通运输业,湖北,有限责任公司,自然人,0.83
5993681,2005,9710,商业服务业,福建,集体所有制企业,企业法人,0.86
5997409,2006,1460,社区服务,福建,有限责任公司,企业法人,0.56
5979577,2004,9340,交通运输业,江西,农民专业合作社,企业法人,0.52
5998535,2010,3530,社区服务,广东,集体所有制企业,自然人,0.88
5998123,2008,7190,社区服务,山东,股份有限公司,企业法人,NA
5979531,2002,130,商业服务业,湖北,集体所有制企业,企业法人,0.69
5995913,2008,7090,商业服务业,湖南,有限责任公司,自然人,0.65
5999366,2005,2790,交通运输业,福建,农民专业合作社,自然人,0.6
5996699,2001,5750,服务业,湖南,股份有限公司,自然人,0.53
5978903,2005,3920,社区服务,广西,农民专业合作社,企业法人,0.72
5981955,2001,9570,商业服务业,湖南,股份有限公司,企业法人,0.56
5991487,2002,5170,交通运输业,湖北,集体所有制企业,企业法人,0.79
5988446,2013,4250,社区服务,广西,股份有限公司,自然人,0.84
5988416,2005,6410,服务业,山东,农民专业合作社,企业法人,0.85
5989264,2003,8420,零售业,江西,合伙企业,自然人,0.7
5993281,2011,6250,商业服务业,湖北,合伙企业,自然人,0.79
5982589,2003,6000,服务业,广东,股份有限公司,企业法人,0.78
5997100,2005,7920,商业服务业,湖北,集体所有制企业,自然人,0.95
5995361,2005,9850,商业服务业,江西,合伙企业,企业法人,0.89
5992611,2014,2220,商业服务业,湖北,NA,自然人,0.6
5986743,2014,1250,社区服务,江西,农民专业合作社,NA,0.97
5984492,2011,5440,社区服务,江西,合伙企业,自然人,0.55
5982065,2001,850,工业,湖南,有限责任公司,企业法人,0.67
5979401,2013,8300,零售业,山东,农民专业合作社,自然人,0.89
5997630,2011,1710,社区服务,广西,集体所有制企业,自然人,0.74
5996210,2011,4960,交通运输业,湖南,农民专业合作社,自然人,0.85
5993429,2014,5470,服务业,广西,股份有限公司,自然人,0.99
5985375,2001,5930,商业服务业,湖南,股份有限公司,自然人,0.59
5993478,2011,7100,商业服务业,山东,合伙企业,企业法人,0.59
5986952,2003,2120,交通运输业,广东,有限责任公司,企业法人,0.58
5993918,2005,4390,工业,广东,农民专业合作社,企业法人,0.8
5996913,2003,7930,零售业,广西,农民专业合作社,企业法人,0.93
5982160,2010,3630,交通运输业,福建,有限责任公司,企业法人,0.93
5978542,2004,1410,零售业,湖南,集体所有制企业,自然人,0.75
5983224,2006,5230,服务业,山东,有限责任公司,自然人,0.58
5983897,2004,5500,社区服务,广西,股份有限公司,自然人,0.79
5995669,2010,5850,社区服务,江西,有限责任公司,自然人,0.63
5978174,2008,3880,商业服务业,湖南,有限责任公司,自然人,0.61
5984065,2003,9100,服务业,广东,农民专业合作社,企业法人,0.75
5988910,2004,400,零售业,广东,集体所有制企业,企业法人,0.88
5997342,2005,3230,零售业,山东,农民专业合作社,自然人,0.51
5983640,2012,2350,交通运输业,江西,有限责任公司,企业法人,0.63
5998192,NA,3360,交通运输业,广西,集体所有制企业,企业法人,0.7
5990093,2008,5130,交通运输业,湖南,合伙企业,企业法人,0.55
5999262,2012,2240,交通运输业,广西,集体所有制企业,企业法人,0.59
5989385,2004,1870,零售业,江西,农民专业合作社,自然人,0.81
5992567,NA,9540,交通运输业,福建,集体所有制企业,企业法人,0.96
5982047,2004,5920,服务业,湖南,合伙企业,自然人,0.73
5989270,2001,5200,社区服务,广西,集体所有制企业,自然人,0.57
5995693,2009,7150,社区服务,NA,集体所有制企业,企业法人,0.79
5985229,2011,960,社区服务,广西,股份有限公司,企业法人,0.61
5982093,2013,7980,交通运输业,湖南,股份有限公司,自然人,0.52
5982432,2012,6970,零售业,江西,农民专业合作社,企业法人,0.98
5995659,2010,650,交通运输业,湖北,有限责任公司,自然人,0.66
5985095,2013,930,交通运输业,湖北,有限责任公司,企业法人,0.54
5999337,2014,4470,零售业,广东,合伙企业,自然人,0.83
5997323,2007,6240,工业,广东,集体所有制企业,自然人,0.77
5988050,2003,3500,社区服务,江西,集体所有制企业,自然人,0.66
5995897,2013,6860,交通运输业,广东,合伙企业,自然人,0.67
5983273,2009,7770,商业服务业,广东,农民专业合作社,自然人,0.88
5981695,2000,1750,交通运输业,广东,合伙企业,自然人,0.78
5992244,2006,7250,社区服务,福建,有限责任公司,企业法人,0.98
5990216,2003,6820,零售业,福建,合伙企业,企业法人,0.77
5982383,2004,6070,社区服务,山东,集体所有制企业,自然人,0.97
5999497,2013,9970,服务业,湖北,集体所有制企业,企业法人,0.69
5984729,2011,380,交通运输业,湖南,股份有限公司,企业法人,0.58
5994654,2014,1330,商业服务业,广西,集体所有制企业,自然人,0.6
5993162,2004,7270,社区服务,广东,有限责任公司,企业法人,0.74
5979657,2012,1240,社区服务,广东,股份有限公司,企业法人,0.68
5997462,2002,2240,工业,广西,集体所有制企业,企业法人,0.96
5988354,2005,6200,服务业,山东,股份有限公司,企业法人,0.75
5994505,2006,650,商业服务业,江西,股份有限公司,企业法人,0.68
5986682,2010,4680,工业,山东,集体所有制企业,自然人,0.65
5997857,2014,9560,服务业,山东,合伙企业,自然人,0.96
5983995,2008,1000,零售业,山东,股份有限公司,自然人,NA
5997834,2000,5090,工业,广西,农民专业合作社,自然人,0.6
5982404,2005,5220,商业服务业,广西,集体所有制企业,企业法人,0.54
5997168,2003,4580,零售业,山东,集体所有制企业,企业法人,0.92
5997707,2004,7220,交通运输业,山东,合伙企业,自然人,0.63
5980050,2013,8120,服务业,广西,股份有限公司,企业法人,0.83
5981393,2003,6250,零售业,江西,有限责任公司,企业法人,0.7
5998359,2013,9480,社区服务,湖北,合伙企业,自然人,0.85
5978330,2014,3460,服务业,广西,集体所有制企业,企业法人,0.56
5991227,2004,380,交通运输业,广东,集体所有制企业,企业法人,0.97
5986035,2000,2480,社区服务,广东,股份有限公司,企业法人,0.88
5982547,2004,5340,工业,山东,有限责任公司,自然人,0.89
5996341,2001,6190,工业,山东,股份有限公司,自然人,0.89
5983669,2001,2600,工业,NA,合伙企业,自然人,1
5995372,2006,520,工业,山东,有限责任公司,自然人,0.79
5978411,2011,420,社区服务,山东,合伙企业,自然人,0.65
5997827,2008,9410,零售业,福建,农民专业合作社,自然人,0.72
5990476,2000,8710,零售业,湖北,合伙企业,自然人,0.7
5990805,2007,1840,社区服务,广西,农民专业合作社,自然人,0.52
5994241,2007,4630,工业,广西,农民专业合作社,企业法人,0.69
