ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5985850,2016,0,0,861.12,34.4448,0,0,0,0
5985851,2016,0,0,36792,1471.68,0,0,0,0
5985852,2016,0,0,43142.4,1725.696,0,0,0,0
5985853,2016,0,0,0,0,0,0,208,12.48
5985854,2016,0,0,197292,7891.68,0,0,0,0
5985856,2016,0,0,0,0,0,0,2355,141.3
5985857,2016,0,0,0,0,0,0,1507,90.42
5985858,2016,0,0,0,0,0,0,7581.6,454.896
5985859,2016,0,0,0,0,15555.6,933.336,0,0
5985860,2016,0,0,0,0,44629.2,2677.752,0,0
5985861,2016,0,0,0,0,27126,1627.56,0,0
5985862,2016,828,66.24,0,0,0,0,0,0
5985863,2016,0,0,0,0,0,0,644,38.64
5985864,2016,0,0,613.48,24.5392,0,0,0,0
5985866,2016,0,0,4838.4,193.536,0,0,0,0
5985867,2016,20169,1613.52,0,0,0,0,0,0
5985868,2016,0,0,0,0,0,0,6370,382.2
5985869,2016,8010,640.8,0,0,0,0,0,0
5985870,2016,0,0,0,0,0,0,5832,349.92
5985871,2016,0,0,0,0,33303.6,1998.216,0,0
5985872,2016,9590,767.2,0,0,0,0,0,0
5985873,2016,512,40.96,0,0,0,0,0,0
5985874,2016,0,0,14094.4,563.776,0,0,0,0
5985875,2016,13104,1048.32,0,0,0,0,0,0
5985876,2016,61696,4935.68,0,0,0,0,0,0
5985879,2016,0,NA,0,0,0,0,1583.4,95.004
5985880,2016,0,0,5224.8,208.992,0,0,0,NA
5985881,2016,0,0,2003.4,80.136,0,0,0,0
5985883,2016,0,0,0,0,46560,2793.6,0,0
5985884,2016,0,0,28203,1128.12,0,0,0,0
5985886,2016,0,0,0,0,18684,1121.04,0,0
5985887,2016,0,0,0,0,152006.4,9120.384,0,0
5985888,2016,0,0,0,0,0,0,175.8,10.548
5985889,2016,0,0,11389.6,NA,0,0,0,0
5985891,2016,0,0,2188.16,87.5264,0,0,0,0
5985893,2016,0,0,34527.36,1381.0944,0,0,0,0
5985894,2016,0,0,52272,2090.88,0,0,0,0
5985896,2016,0,0,0,0,0,0,7740,464.4
5985897,2016,0,0,75504,3020.16,0,0,0,0
5985898,2016,0,0,0,0,0,0,372.6,22.356
5985899,2016,0,0,0,0,80719.2,4843.152,0,0
5985901,2016,0,0,0,0,240570,14434.2,0,0
5985902,2016,0,0,0,0,107839.2,6470.352,0,0
5985903,2016,9050,724,0,NA,0,0,0,0
5985904,2016,0,0,89451.6,3578.064,0,0,0,0
5985905,2016,6858,548.64,0,0,0,0,0,0
5985906,2016,0,0,0,0,0,0,3110.4,186.624
5985908,2016,0,0,0,0,0,0,566.4,33.984
5985909,2016,0,0,0,0,0,0,6990,419.4
5985910,2016,15870,1269.6,0,0,0,0,0,0
5985911,2016,560,44.8,0,0,0,0,0,0
5985913,2016,0,0,0,0,0,0,5590,335.4
5985914,2016,0,0,0,0,63811.2,3828.672,0,0
5985915,2016,0,0,0,0,54000,3240,0,0
5985916,2016,0,0,0,0,153711.6,9222.696,0,0
5985917,2016,5971,477.68,0,0,0,0,0,0
5985918,2016,0,0,0,0,103446,6206.76,0,0
5985919,2016,0,0,0,0,0,0,3681.6,220.896
5985920,2016,6984,558.72,0,0,0,0,0,0
5985921,2016,0,0,0,0,0,0,5804.4,348.264
5985922,2016,0,0,0,0,0,0,654.4,39.264
5985923,2016,0,0,0,0,1682.4,100.944,0,0
5985925,2016,0,0,10725.12,429.0048,0,0,0,0
5985927,2016,0,0,0,0,0,0,4982.4,298.944
5985928,2016,19467,1557.36,0,0,0,0,0,0
5985929,2016,1968,157.44,0,0,0,0,0,NA
5985931,2016,0,0,0,0,85542.6,5132.556,0,0
5985932,2016,15950,1276,0,0,0,0,0,0
5985933,2016,5031,402.48,0,0,0,0,0,0
5985934,2016,10112,808.96,0,0,0,0,0,0
5985935,2016,15525,1242,0,0,0,0,0,0
5985937,2016,5200,416,0,0,0,0,0,0
5985938,2016,8382,670.56,0,0,0,0,0,0
5985939,2016,990,79.2,0,0,0,0,0,0
5985940,2016,0,0,18967.68,758.7072,0,0,0,0
5985942,2016,0,0,0,0,49725,2983.5,0,0
5985943,2016,1824,145.92,0,0,0,0,0,0
5985944,2016,0,0,0,0,0,0,579.6,34.776
5985945,2016,NA,2456.64,0,0,0,0,0,0
5985946,2016,0,0,0,0,29820,1789.2,0,0
5985948,2016,704,56.32,0,0,0,0,0,0
5985949,2016,0,NA,0,0,0,0,2684,161.04
5985950,2016,0,0,0,0,0,0,1848,110.88
5985952,2016,0,0,0,0,0,0,370,22.2
5985953,2016,0,0,49991.04,1999.6416,0,0,0,0
5985954,2016,0,0,1728,69.12,0,0,0,0
5985956,2016,0,0,0,0,146386.8,8783.208,0,0
5985957,2016,6708,536.64,0,0,0,0,0,0
5985958,2016,1602,128.16,0,0,0,0,0,0
5985959,2016,0,0,0,0,0,0,3145.6,188.736
5985961,2016,0,0,0,0,19764,1185.84,0,0
5985962,2016,0,0,0,0,0,0,1004.4,60.264
5985963,2016,9230,738.4,0,0,0,0,0,0
5985964,2016,0,0,0,0,0,0,2476.8,148.608
5985965,2016,0,0,266.56,10.6624,0,0,0,0
5985966,2016,0,0,0,0,7459.2,447.552,0,0
5985967,2016,0,0,0,0,0,0,936,56.16
5985969,2016,0,0,0,0,0,0,7130,427.8
5985972,2016,0,0,0,0,0,0,1444.5,86.67
5985973,2016,23310,1864.8,0,0,0,0,0,0
5985974,2016,0,0,0,0,0,0,899.2,53.952
5985976,2016,0,0,0,0,192150,11529,0,0
5985977,2016,1120,89.6,0,0,0,0,0,0
5985979,2016,3042,243.36,0,0,0,0,NA,0
5985980,2016,0,0,2229.12,89.1648,0,NA,0,0
5985981,2016,0,0,0,0,14757.6,885.456,0,0
5985983,2016,16172,1293.76,0,0,0,0,0,0
5985984,2016,0,0,0,0,0,0,1279.6,76.776
5985985,2016,0,0,0,0,0,0,208.8,12.528
5985986,2016,0,0,21294,851.76,0,0,0,0
5985987,2016,0,0,0,0,180495,10829.7,0,0
5985988,2016,0,0,0,0,0,0,12186,731.16
5985989,2016,0,0,0,0,134568,8074.08,0,0
5985990,2016,0,0,0,0,83793.6,5027.616,0,0
5985991,2016,17160,1372.8,0,0,0,0,0,0
5985992,2016,0,0,0,0,12196.8,731.808,0,0
5985993,2016,4794,383.52,0,0,0,0,0,0
5985994,2016,0,0,891.84,35.6736,0,0,0,0
5985995,2016,0,0,95865.9,3834.636,0,0,0,0
5985997,2016,0,0,0,0,0,0,5270.4,316.224
5985998,2016,0,0,0,0,0,0,4785,287.1
5986001,2016,0,0,5850,234,0,0,0,0
5986002,2016,0,0,22059,882.36,0,0,0,0
5986003,2016,0,0,0,0,288900,17334,0,0
5986004,2016,0,0,16216.2,648.648,0,0,0,0
5986005,2016,0,0,53824,2152.96,0,0,0,0
5986006,2016,0,0,0,0,0,0,2968,178.08
5986007,2016,0,0,1785.6,71.424,0,0,0,0
5986009,2016,0,0,0,0,0,0,3168,190.08
5986010,2016,2256,180.48,0,0,0,0,0,0
5986011,2016,0,0,15135.96,605.4384,0,0,0,0
5986012,2016,0,0,242.88,9.7152,0,0,0,NA
5986014,2016,0,0,0,0,0,0,49.2,2.952
5986015,2016,0,0,2106,84.24,0,0,0,0
5986017,2016,0,0,3852,154.08,0,0,0,0
5986020,2016,0,0,371.84,14.8736,0,0,0,0
5986021,2016,4520,361.6,0,0,0,0,0,0
5986023,2016,0,0,6487.2,259.488,0,0,0,0
5986024,2016,0,0,0,0,61354.8,3681.288,0,0
5986025,2016,0,0,0,0,0,0,949.2,56.952
5986026,2016,0,0,0,0,4747.2,284.832,0,0
5986027,2016,36960,2956.8,0,0,0,0,0,0
5986028,2016,0,0,0,0,0,0,1428,85.68
5986029,2016,0,0,20219.76,808.7904,0,0,0,0
5986030,2016,0,0,0,0,59940,3596.4,0,0
5986031,2016,0,0,0,0,75513.6,4530.816,0,0
5986032,2016,0,0,0,0,0,0,1176,70.56
5986033,2016,0,0,14827.52,593.1008,0,0,0,0
5986034,2016,0,0,0,0,63936,3836.16,0,0
5986035,2016,0,0,0,0,0,0,1190.4,71.424
5986036,2016,0,0,0,0,241920,14515.2,0,0
5986038,2016,0,0,11730,469.2,0,0,0,0
5986039,2016,0,0,4992,199.68,0,0,0,0
5986040,2016,0,0,51425.28,2057.0112,0,0,0,0
5986041,2016,0,0,4268.88,170.7552,0,0,0,0
5986042,2016,0,0,0,0,0,0,3964.8,237.888
5986044,2016,0,0,0,0,0,0,850.5,51.03
5986045,2016,0,NA,0,0,0,0,4554,273.24
5986048,2016,0,0,24195.6,967.824,0,0,0,0
5986049,2016,0,0,0,0,0,0,634,38.04
5986051,2016,0,0,22952.16,918.0864,0,0,0,0
5986052,2016,0,0,0,0,23688,1421.28,0,0
5986053,2016,0,0,0,0,0,0,1012.8,60.768
5986054,2016,0,0,0,0,204652.8,12279.168,0,0
5986055,2016,16155,1292.4,0,0,NA,0,0,0
5986057,2016,10755,860.4,0,0,0,0,0,0
5986058,2016,0,0,249.6,9.984,0,0,0,0
5986059,2016,22770,1821.6,0,0,0,0,0,0
5986060,2016,0,0,45158.4,1806.336,0,0,0,0
5986062,2016,0,0,0,0,0,0,350,21
5986065,2016,645,51.6,0,0,0,0,0,0
5986066,2016,1722,137.76,0,0,0,0,0,0
5986067,2016,23730,1898.4,0,0,0,0,0,0
5986068,2016,0,0,15438.72,617.5488,0,0,0,0
5986069,2016,0,0,0,0,0,0,6496,389.76
5986070,2016,0,0,0,0,0,0,238.8,14.328
5986071,2016,4455,356.4,0,0,0,0,0,0
5986072,2016,0,0,0,0,0,0,8640,518.4
5986073,2016,0,0,0,0,31147.2,1868.832,0,0
5986074,2016,34350,2748,0,0,0,0,0,0
5986076,2016,2856,228.48,0,0,0,0,0,0
5986077,2016,0,0,0,0,65205,3912.3,0,0
5986078,2016,0,0,0,0,NA,11025,0,0
5986080,2016,0,0,0,0,44820,2689.2,0,0
5986083,2016,0,0,0,0,0,0,522.2,31.332
5986084,2016,0,0,0,0,0,0,6837.6,410.256
5986085,2016,0,0,0,0,0,0,2931.2,175.872
5986086,2016,0,0,0,0,68131.8,4087.908,0,0
5986087,2016,0,0,10092.8,403.712,0,0,0,NA
5986088,2016,12040,963.2,0,0,0,NA,0,0
5986089,2016,0,0,0,0,0,0,3051,183.06
5986090,2016,0,0,0,0,0,0,948,56.88
5986091,2016,0,0,0,0,3114,186.84,0,0
5986094,2016,0,0,0,0,0,0,3030,181.8
5986095,2016,3015,241.2,0,0,0,0,0,0
5986096,2016,0,0,0,0,0,0,5212.8,312.768
5986097,2016,0,0,0,0,2016,120.96,0,0
5986098,2016,0,0,0,0,0,0,520,31.2
5986099,2016,0,0,0,0,47925,2875.5,0,0
5986101,2016,792,63.36,0,0,0,0,0,0
5986104,2016,6912,552.96,0,0,0,0,0,0
5986105,2016,0,0,0,0,0,0,5382.4,322.944
5986107,2016,0,0,0,0,0,0,99.9,5.994
5986108,2016,0,0,0,0,156114,9366.84,0,0
5986112,2016,0,0,0,0,0,0,12194,731.64
5986113,2016,17760,1420.8,0,0,0,0,0,0
5986114,2016,0,0,0,0,247747.5,14864.85,0,0
5986118,2016,0,0,0,0,5241.6,314.496,0,0
5986119,2016,48832,3906.56,0,0,0,0,0,0
5986120,2016,0,NA,804.6,32.184,0,0,0,0
5986121,2016,1422,113.76,0,0,0,0,0,0
5986122,2016,0,0,0,0,0,0,2640,158.4
5986123,2016,0,0,0,0,0,0,940.8,56.448
5986124,2016,0,0,0,0,7429.5,445.77,0,0
5986125,2016,0,0,0,0,0,0,1100.4,66.024
5986126,2016,0,0,0,0,281556,16893.36,0,0
5986128,2016,0,0,0,0,0,0,930,55.8
5986129,2016,0,0,0,0,12915,774.9,0,0
5986130,2016,0,0,0,0,32582.7,1954.962,0,0
5986131,2016,0,0,0,0,151470,9088.2,0,0
5986132,2016,0,0,0,0,0,0,499.5,29.97
5986133,2016,0,0,0,0,0,0,1488,89.28
5986134,2016,0,0,0,0,174992.4,10499.544,0,0
5986135,2016,0,0,0,0,360094.8,21605.688,0,0
5986136,2016,0,0,0,0,0,0,11457.6,687.456
5986137,2016,0,0,0,0,0,0,1250,75
5986138,2016,4992,399.36,0,0,0,NA,0,0
5986139,2016,0,0,14206.4,568.256,0,0,0,0
5986140,2016,0,0,0,0,27726.3,1663.578,0,0
5986141,2016,0,0,12368.16,494.7264,0,0,0,0
5986143,2016,0,0,0,0,6943.2,416.592,0,0
5986144,2016,0,0,0,0,0,0,6615,396.9
5986145,2016,0,0,0,0,0,0,537.6,32.256
5986146,2016,8955,716.4,0,0,0,0,0,0
5986148,2016,0,0,22224,888.96,0,0,0,0
5986149,2016,0,0,16794,671.76,0,0,0,0
5986151,2016,0,0,0,0,0,0,1445.4,86.724
5986152,2016,0,0,0,0,219240,13154.4,0,0
5986154,2016,0,0,0,0,6048,362.88,0,0
5986156,2016,51300,4104,0,0,0,0,0,0
5986158,2016,0,0,0,0,0,0,1728,103.68
5986160,2016,0,0,0,0,51870,3112.2,0,0
5986161,2016,22400,1792,0,0,0,0,0,0
5986165,2016,0,0,0,0,13737.6,824.256,0,0
5986166,2016,0,0,14127.68,565.1072,0,0,0,0
5986167,2016,0,0,5420,216.8,0,0,0,0
5986168,2016,0,0,0,0,245700,14742,0,0
5986169,2016,0,0,0,0,197820,11869.2,0,0
5986170,2016,0,0,47160,1886.4,NA,0,0,0
5986173,2016,0,0,NA,32.256,0,0,0,0
5986174,2016,0,0,0,0,3112.2,186.732,0,0
5986175,2016,16250,1300,0,0,0,0,0,0
5986176,2016,0,0,21127.68,845.1072,0,0,0,0
5986177,2016,0,0,28483.2,1139.328,0,0,0,0
5986179,2016,11775,942,0,0,0,0,0,0
5986181,2016,0,0,0,0,0,0,1218,73.08
5986183,2016,0,0,0,0,20563.2,1233.792,0,0
5986184,2016,0,0,0,0,0,0,1846.4,110.784
5986185,2016,0,0,0,0,114210,6852.6,0,0
5986186,2016,13874,1109.92,0,0,0,0,0,0
5986187,2016,0,0,0,0,0,0,14976,898.56
5986188,2016,0,0,47032.2,1881.288,0,0,0,0
5986189,2016,0,0,0,0,315360,18921.6,0,0
5986191,2016,0,0,4478.76,179.1504,0,0,0,0
5986192,2016,0,0,14027.52,561.1008,0,0,0,0
5986194,2016,0,0,16200,648,0,0,0,0
5986195,2016,18792,1503.36,0,0,0,0,0,0
5986196,2016,0,0,0,0,15210,912.6,0,0
5986198,2016,0,0,53256,2130.24,0,0,0,0
5986200,2016,0,0,0,0,0,0,4800,288
5986202,2016,13584,1086.72,0,0,0,0,0,0
5986203,2016,0,0,0,0,248472,14908.32,0,0
5986204,2016,0,0,0,0,38332.8,2299.968,0,0
5986206,2016,0,0,849.42,33.9768,0,0,0,0
5986207,2016,16560,1324.8,0,0,0,0,0,0
5986208,2016,0,0,3857.28,154.2912,0,0,0,0
5986209,2016,0,0,0,0,0,0,252,15.12
5986210,2016,0,0,41840.64,1673.6256,0,0,0,0
5986211,2016,0,0,0,0,0,0,1344,80.64
5986212,2016,0,0,3445.2,137.808,0,0,0,0
5986213,2016,0,0,1596,63.84,0,0,0,0
5986215,2016,0,0,0,0,69984,4199.04,0,0
5986217,2016,0,0,0,0,54810,3288.6,0,0
5986218,2016,0,0,376.2,15.048,0,0,0,0
5986219,2016,0,0,0,0,0,0,1500,90
5986222,2016,0,0,0,0,0,0,888.3,53.298
5986223,2016,9084,726.72,0,0,0,0,0,0
5986224,2016,0,0,0,0,140000.4,8400.024,0,0
5986225,2016,19880,1590.4,0,0,0,0,0,NA
5986226,2016,0,0,81900,3276,0,0,0,0
5986227,2016,0,0,16412.48,656.4992,0,0,0,0
5986228,2016,0,0,0,0,0,0,3432,205.92
5986229,2016,0,0,9952,398.08,0,0,0,0
5986230,2016,11844,947.52,0,0,0,0,0,0
5986231,2016,0,0,35398.08,1415.9232,0,0,0,0
5986233,2016,0,0,13157.76,526.3104,NA,0,0,0
5986234,2016,0,0,NA,18.144,0,0,0,0
5986235,2016,0,0,0,0,0,0,928.2,55.692
5986237,2016,0,0,0,0,0,0,6137.6,368.256
5986238,2016,0,0,0,0,0,0,1089.9,65.394
5986239,2016,52920,4233.6,0,0,0,0,0,0
5986240,2016,0,0,0,0,22939.2,1376.352,0,0
5986243,2016,17000,1360,0,0,0,0,0,0
5986244,2016,0,0,0,0,1112.1,66.726,0,0
5986245,2016,0,0,0,0,0,0,156,9.36
5986246,2016,0,0,NA,2298.24,0,0,0,0
5986247,2016,0,0,0,0,0,0,336,20.16
5986248,2016,4102,328.16,0,0,0,0,0,0
5986249,2016,0,0,0,0,0,0,616,36.96
5986250,2016,0,0,0,0,78048,NA,0,0
5986251,2016,0,0,21158.4,846.336,0,0,0,0
5986252,2016,2943,235.44,0,0,0,0,0,0
5986256,2016,0,0,0,0,0,0,2750.4,165.024
5986257,2016,30368,2429.44,0,0,0,0,0,0
5986258,2016,0,0,0,0,0,0,3638.4,218.304
5986259,2016,0,0,0,0,0,0,5148,308.88
5986260,2016,11700,936,0,0,0,0,0,0
5986261,2016,0,0,NA,94.0032,0,0,0,0
5986262,2016,0,0,4204.8,168.192,0,0,0,0
5986266,2016,0,0,6883.2,275.328,0,0,0,0
5986267,2016,0,0,5433.12,217.3248,0,0,0,0
5986268,2016,0,0,33048,1321.92,0,0,0,0
5986269,2016,478,38.24,0,0,0,0,0,0
5986270,2016,0,0,0,0,21315,1278.9,0,0
5986271,2016,0,0,0,0,0,0,423.5,25.41
5986272,2016,0,0,0,0,176100,10566,0,0
5986273,2016,45450,3636,0,0,0,0,0,0
5986274,2016,330,26.4,0,0,0,0,0,0
5986275,2016,0,0,0,0,10108.8,606.528,0,0
5986277,2016,0,0,103801.6,4152.064,0,0,0,0
5986278,2016,0,0,0,0,31646.4,1898.784,0,0
5986279,2016,0,0,0,0,42589.8,2555.388,NA,0
5986280,2016,5280,422.4,0,0,0,0,0,0
5986281,2016,0,0,0,0,0,0,3874.5,232.47
5986283,2016,0,0,20908.8,836.352,0,0,0,0
5986284,2016,0,0,0,0,0,0,19320,1159.2
5986285,2016,0,0,1480.5,59.22,0,0,0,0
5986287,2016,0,0,0,0,10416,624.96,0,0
5986288,2016,4746,379.68,0,0,0,0,0,0
5986289,2016,987,78.96,0,0,0,0,0,0
5986290,2016,0,0,0,0,2311.2,138.672,0,0
5986291,2016,0,0,1269.6,50.784,0,0,0,0
5986292,2016,23340,1867.2,0,0,0,0,0,0
5986293,2016,0,0,0,0,52272,3136.32,0,0
5986294,2016,23540,1883.2,0,0,0,0,0,0
5986295,2016,29100,2328,0,0,0,0,0,0
5986296,2016,0,0,396.48,15.8592,0,0,0,0
5986297,2016,0,0,0,0,0,0,3787.2,227.232
5986298,2016,0,0,0,0,0,0,21880,1312.8
5986299,2016,0,0,0,0,0,0,374.4,22.464
5986300,2016,0,0,0,0,0,0,1006.4,60.384
5986302,NA,0,0,31196.16,1247.8464,0,0,0,0
5986303,2016,0,0,17256,690.24,0,0,0,0
5986304,2016,0,0,72814.08,2912.5632,0,0,0,0
5986305,2016,28080,2246.4,0,0,0,0,0,0
5986306,2016,0,0,0,0,0,0,349.2,20.952
5986308,2016,0,0,3830.4,153.216,0,0,0,0
5986309,2016,0,0,1164.8,46.592,0,0,0,0
5986312,2016,0,0,0,0,0,0,8,0.48
5986313,2016,0,0,0,0,20736,1244.16,0,0
5986314,2016,0,0,0,0,216972,13018.32,0,0
5986317,2016,0,0,0,0,18067.2,1084.032,0,0
5986318,2016,0,0,21767.2,870.688,0,0,0,0
5986319,2016,0,0,252403.2,10096.128,0,0,0,0
5986320,2016,0,0,12160.8,486.432,0,0,0,0
5986321,2016,42185,3374.8,0,0,0,0,0,NA
5986322,2016,0,0,0,0,59760,3585.6,0,0
5986324,2016,0,0,0,0,67320,4039.2,0,0
5986325,2016,0,0,0,0,0,0,4255.2,255.312
5986326,2016,0,0,0,0,0,0,3763.2,225.792
5986328,2016,0,0,3516.24,140.6496,0,0,0,0
5986329,2016,0,0,NA,53.76,0,0,0,0
5986330,2016,0,0,0,0,15379.2,922.752,0,0
5986331,2016,15840,1267.2,0,0,0,0,0,0
5986332,2016,0,0,0,0,0,0,360,21.6
5986333,2016,0,0,411,16.44,0,0,0,0
5986335,2016,2520,201.6,0,0,0,0,0,0
5986336,2016,17730,1418.4,0,0,0,0,0,0
5986337,2016,3744,299.52,0,0,0,0,0,0
5986338,2016,0,0,19681.2,787.248,0,0,0,0
5986339,2016,0,0,0,0,185515.2,11130.912,0,0
5986340,2016,0,0,0,0,0,0,1129.2,67.752
5986343,2016,0,0,0,0,21756,1305.36,0,0
5986344,2016,0,0,7623,304.92,0,0,0,0
5986345,2016,0,0,NA,0,35280,2116.8,0,0
5986346,2016,12975,1038,0,0,0,0,0,0
5986347,2016,0,0,0,0,0,0,924,55.44
5986348,2016,0,0,9576,383.04,0,0,0,0
5986349,2016,0,0,0,0,0,0,3480,208.8
5986351,2016,0,0,15713.6,628.544,0,0,0,0
5986352,2016,12725,1018,0,0,0,0,0,0
5986354,2016,0,0,NA,0,0,0,5659.2,339.552
5986356,2016,1456,116.48,0,0,0,0,0,0
5986357,2016,28070,2245.6,0,0,0,0,0,0
5986358,2016,0,0,16329.6,653.184,0,0,0,0
5986359,2016,0,0,0,0,0,0,2893.8,173.628
5986360,2016,0,0,6631.68,265.2672,0,0,0,0
5986361,2016,7090,567.2,0,0,0,0,0,0
5986362,2016,2700,216,0,0,0,0,0,0
5986363,2016,0,0,0,0,133358.4,8001.504,0,0
5986364,2016,0,0,0,0,23760,1425.6,0,0
5986365,2016,0,0,0,0,0,0,313.6,18.816
5986366,2016,0,0,0,0,78660,4719.6,0,0
5986367,2016,0,0,0,0,0,0,3648,218.88
5986368,2016,0,0,57143.04,2285.7216,0,0,0,0
5986369,2016,0,0,1314,52.56,0,0,0,NA
5986370,2016,0,0,0,0,0,0,220.2,13.212
5986371,2016,0,0,0,0,0,0,2652,159.12
5986373,2016,23439,1875.12,0,0,0,0,0,0
5986374,2016,0,0,0,0,0,0,2562,153.72
5986375,2016,0,0,0,0,42237,2534.22,0,0
5986376,2016,0,0,0,0,0,0,13832,829.92
5986377,2016,0,0,897.6,35.904,0,0,0,0
5986378,2016,0,0,0,0,79200,4752,0,0
5986380,2016,0,0,78624,3144.96,0,0,0,0
5986381,2016,13840,1107.2,NA,0,0,0,0,0
5986383,2016,24570,1965.6,0,0,0,0,0,0
5986384,2016,0,0,0,0,0,0,604.8,36.288
5986385,2016,0,0,0,0,14886,893.16,0,0
5986386,2016,74325,5946,0,0,0,0,0,0
5986387,2016,0,0,20631,825.24,0,0,0,0
5986388,2016,26070,2085.6,0,0,0,0,0,0
5986390,2016,0,0,0,0,0,0,310.4,18.624
5986392,2016,8704,696.32,0,0,0,0,0,0
5986393,2016,0,0,1425.6,57.024,0,0,0,0
5986394,2016,6510,520.8,0,0,0,0,0,0
5986395,2016,0,0,0,0,0,0,3928.5,235.71
5986396,2016,0,0,43665,1746.6,0,0,0,0
5986397,2016,0,0,0,0,1310.4,78.624,0,0
5986398,2016,0,0,1958.4,78.336,0,0,0,0
5986399,2016,0,0,0,0,0,0,2019,121.14
5986401,2016,0,0,3259.2,130.368,0,0,0,0
5986402,2016,0,0,0,0,89680.5,5380.83,0,0
5986403,2016,0,0,14959.2,598.368,0,0,0,0
5986405,2016,0,0,0,0,0,0,4086,245.16
5986406,2016,8668,693.44,0,0,0,0,0,0
5986407,2016,0,0,0,0,116298,6977.88,0,0
5986408,2016,0,0,8214.72,328.5888,0,0,0,0
5986409,2016,0,0,0,0,32004,1920.24,0,0
5986410,2016,0,0,0,0,0,0,4176,250.56
5986411,2016,3920,313.6,0,0,0,0,0,0
5986414,2016,0,0,0,0,0,0,724.5,43.47
5986415,2016,0,0,12006,480.24,0,0,0,0
5986416,2016,0,0,3620.64,144.8256,0,0,0,0
5986417,2016,18330,1466.4,0,0,0,0,0,0
5986418,2016,0,0,0,0,135315,8118.9,0,0
5986420,2016,5060,404.8,0,0,0,0,0,0
5986421,2016,0,0,0,0,164165.4,9849.924,0,0
5986422,2016,0,0,0,0,0,0,2870.4,172.224
5986424,2016,0,0,0,0,47322,2839.32,0,0
5986425,NA,11940,955.2,0,0,0,0,0,0
5986427,2016,0,0,0,0,0,0,1101,66.06
5986428,2016,0,0,0,0,0,0,1327.2,79.632
5986431,2016,0,0,0,0,436536,26192.16,0,0
5986432,2016,0,0,0,0,0,0,450,27
5986433,2016,0,0,0,0,0,0,26516,1590.96
5986434,2016,0,0,0,0,16443,986.58,0,0
5986435,2016,0,0,0,0,0,0,844.8,50.688
5986436,2016,0,0,52113.6,2084.544,0,0,0,0
5986437,2016,59215,4737.2,0,0,0,0,0,0
5986438,2016,7683,614.64,0,0,0,0,0,0
5986439,2016,32652,2612.16,0,0,0,0,0,0
5986440,2016,0,0,0,0,0,0,936,56.16
5986441,2016,0,0,3850.2,154.008,0,0,0,0
5986443,2016,0,0,0,0,0,0,6480,388.8
5986444,2016,0,0,0,0,0,0,792,47.52
5986446,2016,0,0,0,0,0,0,2200.8,132.048
5986447,2016,7160,572.8,0,0,NA,0,0,0
5986448,2016,0,0,0,0,3288.6,197.316,0,0
5986449,2016,5780,462.4,0,0,0,0,0,0
5986450,2016,0,0,117926.4,4717.056,0,0,0,0
5986452,2016,0,0,33939.36,1357.5744,0,0,0,0
5986453,2016,0,0,12147.52,485.9008,0,0,0,0
5986454,2016,0,0,0,0,0,0,1977.6,118.656
5986455,2016,0,0,0,0,0,0,13650,819
5986457,2016,0,0,0,0,0,0,844.8,50.688
5986458,2016,0,0,0,0,59572.8,3574.368,0,0
5986459,2016,0,0,0,0,0,0,79.2,4.752
5986460,2016,0,0,0,0,139320,8359.2,0,0
5986462,2016,0,0,1582.4,63.296,0,0,0,0
5986463,2016,4865,389.2,0,0,0,0,0,0
5986464,2016,0,0,0,0,18086.4,1085.184,0,0
5986465,2016,2300,184,0,0,0,0,0,0
5986466,2016,0,0,0,0,0,0,1639,98.34
5986467,2016,9030,722.4,0,0,0,0,0,0
5986468,2016,0,0,0,0,0,0,8048,482.88
5986469,2016,6576,526.08,0,0,0,0,0,0
5986470,2016,0,0,5772,230.88,0,0,0,0
5986473,2016,0,0,0,0,73260,4395.6,0,0
5986474,2016,11256,900.48,0,0,0,0,0,0
5986475,2016,0,0,0,0,0,0,4672.2,280.332
5986476,2016,0,0,6658.2,266.328,0,0,0,0
5986477,2016,0,0,0,0,24102,1446.12,0,0
5986478,2016,0,0,0,0,0,0,2839.5,170.37
5986479,2016,0,0,3315.2,132.608,0,0,0,0
5986480,2016,0,0,3801.6,152.064,0,0,0,0
5986481,2016,0,0,0,0,34200,2052,0,0
5986483,2016,16575,1326,0,0,0,0,0,0
5986486,2016,15216,1217.28,0,0,0,0,0,0
5986487,2016,38976,3118.08,0,0,0,0,0,0
5986488,2016,0,0,0,0,0,0,10729.6,643.776
5986489,2016,0,0,0,0,0,0,1864.8,111.888
5986493,2016,0,0,0,0,0,0,8008,480.48
5986494,2016,10200,816,0,0,0,0,0,0
5986495,2016,0,0,88888.8,3555.552,0,0,0,0
5986496,2016,8700,696,0,0,0,0,0,0
5986497,2016,0,0,0,0,NA,0,3174.4,190.464
5986498,2016,0,0,0,0,0,0,3078,184.68
5986499,2016,0,0,0,0,69312,4158.72,0,0
5986501,2016,0,0,2872,114.88,0,0,0,0
5986502,2016,0,0,0,0,1944,116.64,0,0
5986503,2016,6208,496.64,0,0,0,0,0,0
5986504,2016,0,0,110592,4423.68,0,0,0,0
5986509,2016,0,0,18777.6,751.104,0,0,0,0
5986510,2016,21024,1681.92,0,0,0,0,0,0
